title,text,label,category
อย่าแชร์! ศาลฎีกายกเลิกการฉีดวัคซีนสากลในสหรัฐอเมริกา,"กรณีการส่งต่อข้อมูลผ่านโซเชียลมีเดียเรื่องศาลฎีกายกเลิกการฉีดวัคซีนสากลในสหรัฐอเมริกา ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยกรมสารนิเทศ กระทรวงการต่างประเทศ พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีข้อมูลระบุว่าศาลฎีกายกเลิกการฉีดวัคซีนสากลในสหรัฐอเมริกา โดยหัวหน้าผู้เชี่ยวชาญด้านโรคิดเชื้อ แพ้คดีในศาลเพราะไม่สามารถพิสูจน์ได้ว่าวัคซีนทั้งหมดของพวกเขาปลอดภัยต่อสุขภาพของประชาชน และไม่ควรฉีดวัคซีนป้องกันโควิด 19 แบบ mRNA  เพราะจะรบกวนสารพันธุกรรมของผู้ป่วยโดยตรง

ทางกรมสารนิเทศ กระทรวงการต่างประเทศ ได้ตรวจสอบและชี้แจงว่า เมื่อวันที่ 19 พ.ค. 2564 สำนักข่าว USA Today ของสหรัฐฯ (USA Today Fact check: False claim about Supreme Court and vaccination) ได้รายงานว่า กรณีข่าวศาลฎีกายกเลิกการฉีดวัคซีนสากลในสหรัฐอเมริกา เป็นข่าวปลอมโดยมีที่มาจากสหรัฐฯ",False,covid-19
ปตท. ปรับขึ้นราคาน้ำมัน เพื่อชะลอการเดินทางของประชาชน ลดการแพร่ระบาดโควิด 19,"ตามที่มีข้อมูลเผยแพร่ในช่องทางสื่อต่าง ๆ เกี่ยวกับประเด็นเรื่อง ปตท. ปรับขึ้นราคาน้ำมัน เพื่อชะลอการเดินทางของประชาชน ลดการแพร่ระบาดโควิด 19 ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยบริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน) กระทรวง พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีการส่งต่อข้อความบนสื่อต่างๆเกี่ยวกับสาเหตุที่ทำให้ราคาน้ำมันขึ้น เพราะทาง ปตท. ได้ร่วมโครงการต้านโควิด 19 การปรับราคาน้ำมันขึ้นอย่างต่อเนื่อง เพื่อต้องการชะลอการเดินทางของประชาชน และลดการแพร่ระบาดโควิด 19 นั้น ทางบริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน) กระทรวงพลังงาน ได้ตรวจสอบข้อมูลและชี้แจงว่าเป็นข่าวที่เคยมีการเผยแพร่ไปแล้วเมื่อวันที่ 22 มิ.ย. 2564 ซึ่งการปรับขึ้นราคาน้ำมันในช่วงนั้น เป็นไปตามต้นทุนราคาน้ำมันที่ปรับตัวเพิ่มขึ้น ไม่ได้เกี่ยวข้องกับวัตถุประสงค์เพื่อการชะลอการเดินทางของประชาชนตามที่มีการส่งต่อข้อมูลแต่อย่างใด โดยธุรกิจน้ำมันในประเทศไทยเป็นการค้าเสรีมาตั้งแต่ปี 2534 มีผู้ประกอบการค้าน้ำมันหลายราย โดยผู้ประกอบการค้าน้ำมันทุกรายมีอิสระในการตั้งราคาโดยมีหน่วยงานของรัฐเป็นผู้กำกับดูแล ได้แก่ สำนักงานนโยบายและแผนพลังงาน กระทรวงพลังงาน แนะนำค่าการตลาดที่เหมาะสม และกรมการค้าภายใน กระทรวงพาณิชย์ ควบคุมให้ผู้ค้าขายตามราคาที่ประกาศ",False,covid-19
รพ. กทม. เปิดช่องทางลงทะเบียนรับยาผู้ป่วยโควิด 19 ทุกสิทธิการรักษา ผ่าน QR Code ,"ตามที่มีการเผยแพร่ข้อมูลข่าวสารในสื่อต่าง ๆ เกี่ยวกับประเด็นเรื่องรพ. กทม. เปิดช่องทางลงทะเบียนรับยาผู้ป่วยโควิด 19 ทุกสิทธิการรักษา ผ่าน QR Code ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยสำนักงานประชาสัมพันธ์ กรุงเทพมหานคร พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง
สำนักการแพทย์ กรุงเทพมหานคร เปิดช่องทางการลงทะเบียนรับยาผู้ป่วยโควิด 19 ผ่านทาง QR Code เพื่อความสะดวกรวดเร็วในการมารับยาที่โรงพยาบาลในสังกัดกรุงเทพมหานคร เพื่อลดความแออัด ลดการรอคอยในขณะที่มารับยาที่โรงพยาบาล สำหรับผู้ป่วยโควิด 19 ทุกสิทธิการรักษา ได้ตั้งแต่บัดนี้เป็นต้นไป
1. ลงทะเบียนง่าย ๆ ผ่าน QR Code ด้วยการกรอกข้อมูลชื่อที่อยู่ ประวัติการรักษา ประวัติการฉีดวัคซีนป้องกันโควิด 19 และอาการของผู้ป่วย
2. เลือกโรงพยาบาลในสังกัดกรุงเทพมหานครที่ใกล้บ้าน โดยลงทะเบียนก่อนเวลา 12.00 น. สามารถมารับยาได้ภายใน 16.00 น. วันเดียวกัน กรณีลงทะเบียนหลังเวลา 12.00 น.ให้มารับยาในวันรุ่งขึ้น",True,covid-19
อาการเตือนการติดเชื้อโควิด 19 แบบวันต่อวันจากกระทรวงสาธารณสุข,"ตามที่มีการส่งต่อข้อมูลเกี่ยวกับประเด็นอาการเตือนการติดเชื้อโควิด 19 แบบวันต่อวันจากกระทรวงสาธารณสุข ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงกับทางสำนักงานปลัดกระทรวงสาธารณสุข กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

กรณีการโพสต์และแชร์ข้อความถึงอาการเตือนของการติดเชื้อโควิด 19 แบบวันต่อวัน และมีการระบุถึงสายพันธุ์ B.1.1.7 พร้อมกล่าวว่าข้อมูลดังกล่าวสรุปจากกระทรวงสาธารณสุขนั้น ทางสำนักงานปลัดกระทรวงสาธารณสุข กระทรวงสาธารณสุข ได้ตรวจสอบแล้วชี้แจงว่ากระทรวงสาธารณสุขไม่ได้เป็นผู้ให้ข้อมูลดังกล่าว และจากการตรวจสอบพบว่าสายพันธุ์ B.1.1.7 ซึ่งก็คือ สายพันธุ์อัลฟาที่เคยระบาดในประเทศไทยเมื่อปี 2564 เป็นการนำข่าวปลอมเดิมกลับมาปรับแต่งแล้วแชร์ใหม่ ขอให้กับประชาชนอย่าหลงเชื่อและควรตรวจสอบข้อมูลก่อนแชร์ทุกครั้ง เพื่อไม่ให้เกิดความตื่นตระหนก",False,covid-19
สธ. แนะนำให้ฉีดวัคซีนโควิด 19 พร้อมไข้หวัดใหญ่ได้ สามารถช่วยลดความเสี่ยงทั้ง 2 โรคช่วงฤดูฝน,ตามที่มีการเผยแพร่ข้อมูลในสื่อต่าง ๆ เกี่ยวกับประเด็นเรื่องสธ. แนะนำให้ฉีดวัคซีนโควิด 19 พร้อมไข้หวัดใหญ่ได้ สามารถช่วยลดความเสี่ยงทั้ง 2 โรคช่วงฤดูฝน ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยสำนักงานปลัดกระทรวงสาธารณสุข กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง,True,covid-19
รับประทานใบป่าช้าเหงาผสมน้ำผึ้ง ช่วยรักษาโควิด 19 ได้,"ตามที่ได้มีข้อความเผยแพร่ในสื่อออนไลน์ต่าง ๆ เกี่ยวกับประเด็นเรื่องรับประทานใบป่าช้าเหงาผสมน้ำผึ้ง ช่วยรักษาโควิด 19 ได้ ทางศูนย์ต่อต้านข่าวปลอมได้ตรวจสอบข้อเท็จจริงโดยกรมการแพทย์แผนไทยและการแพทย์ทางเลือก กระทรวงสาธารณสุข พบว่าข้อมูลดังกล่าวนั้น เป็นข้อมูลเท็จ

จากข้อความเผยแพร่ในสื่อสังคมออนไลน์ว่ารับประทานใบป่าช้าเหงาผสมน้ำผึ้ง สามารถช่วยรักษาคนที่ติดเชื้อโควิด 19 ได้นั้น ทางกรมการแพทย์แผนไทยและการแพทย์ทางเลือก กระทรวงสาธารณสุข ได้ตรวจสอบเรื่องดังกล่าวและชี้แจงว่า ขณะนี้ยังไม่พบการศึกษาวิจัยใด ๆ ที่พบว่าใบป่าช้าเหงา หรือหนานเฉาเหว่ย ช่วยรักษาโควิด 19 และห้ามผู้ป่วยโรคโควิด 19 รักษาด้วยวิธีการนี้อย่างเด็ดขาด เนื่องจากยังขาดข้อมูลด้านประสิทธิผลและความปลอดภัย ประกอบกับโรคโควิด 19 เป็นโรคติดต่อที่ร้ายแรง ผู้ป่วยต้องอยู่ในความดูแลของบุคลากรทางการแพทย์เท่านั้น ไม่ควรใช้สมุนไพรโดยข่าวลือที่เชื่อต่อกันมา โดยขาดข้อมูลหลักฐานเชิงประจักษ์ เนื่องจากอาจเป็นอันตรายถึงแก่ชีวิตได้",False,covid-19
สธ. ลดกักตัวเหลือ 7 วัน และกลับมาทำงานได้โดยช่วง 3 วันแรก ใส่แมสก์ตลอดเวลา ,"ตามที่มีการเผยแพร่ข้อมูลเกี่ยวกับประเด็นเรื่องสธ. ลดกักตัวเหลือ 7 วัน และกลับมาทำงานได้โดยช่วง 3 วันแรก ใส่แมสก์ตลอดเวลา ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยสำนักงานปลัดกระทรวงสาธารณสุข กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง

กระทรวงสาธารณสุขเผยสถานการณ์โควิดพบ ผู้ป่วยปอดอักเสบ ใส่ท่อช่วยหายใจ และเสียชีวิตเพิ่มขึ้นเล็กน้อย อัตราครองเตียงสูงใน 4 จังหวัด แต่อัตราเสียชีวิตลดลงจากการฉีดวัคซีนกว่า 140 ล้านโดส พบช่วยเซฟชีวิตคนไทยไม่ให้ตายจากโควิดมากถึง 4.9 แสนคน ลดจำนวนผู้ป่วยรุนแรงและลดค่าใช้จ่ายการรักษาอาการหนัก ย้ำภูมิคุ้มกันลดลงตามเวลา ต้องฉีดกระตุ้น เผยแอนติบอดี LAAB ล็อตแรกกำลังจะเข้ามาและเตรียมอบรมการใช้ทั่วประเทศ",True,covid-19
สธ. เพิ่มช่องทางรักษาโควิด 19 กลุ่มผู้ป่วยสีเขียว สแกนหรือโทร – แจก – จบ จริงหรือ,จากสถานการณ์ผู้ติดเชื้อรายใหม่ที่เพิ่มขึ้นในช่วงนี้ นายอนุทิน ชาญวีรกูล รองนายกรัฐมนตรีและรัฐมนตรีว่าการกระทรวงสาธารณสุข พร้อมด้วยดร.สาธิต ปิตุเตชะ รัฐมนตรีช่วยว่าการกระทรวงสาธารณสุข ได้มอบหมายให้กรมการแพทย์ประสานงานการบริหารจัดการการรักษาร่วมกับกรุงเทพมหานครและหน่วยงานเครือข่ายต่าง ๆ ได้แก่ โรงพยาบาลภาคีเครือข่าย UHosNeT กรุงเทพมหานคร กลาโหม โรงพยาบาลเอกชน ภาคประชาสังคมและหน่วยงานที่เกี่ยวข้อง ทั้งนี้ กรมการแพทย์ได้ต่อยอดระบบการดูแลจากเดิมเจอ – แจก – จบ สู่ สแกน (หรือโทร) – แจก – จบ ซึ่งเป็นการจัดทำ QR code หรือโทรศัพท์,True,covid-19
อย. อนุมัติใช้ยาฉีด Evusheld ป้องกันโควิด 19 สำหรับผู้ไม่สามารถรับวัคซีนได้ จริงหรือ,"ตามที่มีการเผยแพร่ข้อมูลเกี่ยวกับประเด็นอย. อนุมัติใช้ยาฉีด Evusheld ป้องกันโควิด 19 สำหรับผู้ไม่สามารถรับวัคซีนได้ ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยสำนักงานคณะกรรมการอาหารและยา กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง

สำนักงานคณะกรรมการอาหารและยา (อย.) ได้อนุมัติขึ้นทะเบียนยา Evusheld ของบริษัท แอสตร้าเซนเนก้า จำกัด ภายใต้การอนุญาตแบบมีเงื่อนไขในสถานการณ์ฉุกเฉิน เมื่อวันที่ 27 มิถุนายน 2565 ซึ่งยา Evusheld เป็นยาในกลุ่มโมโนโคลนอลแอนติบอดี ที่ใช้เพื่อป้องกันโรคโควิด 19 แต่ไม่ได้ใช้สำหรับการรักษาแต่อย่างใด และไม่ได้นำมาใช้แทนที่การสร้างภูมิคุ้มกันจากการฉีดวัคซีน โดยยานี้สามารถใช้ได้ในกลุ่มผู้ใหญ่และวัยรุ่นที่มีอายุตั้งแต่ 12 ปีขึ้นไป ที่มีน้ำหนักตัวอย่างน้อย 40 กิโลกรัม",True,covid-19
เครื่องตรวจวัดออกซิเจนในเลือดที่ปลายนิ้ว ใช้ตรวจหาเชื้อโควิด 19 ในร่างกายได้,"ตามที่มีข้อความแนะนำปรากฏในสื่อต่างๆ เกี่ยวกับประเด็นเรื่องเครื่องตรวจวัดออกซิเจนในเลือดที่ปลายนิ้ว ใช้ตรวจหาเชื้อโควิด 19 ในร่างกายได้ ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงกับสำนักงานคณะกรรมการอาหารและยา (อย.) กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีการแนะนำให้ประชาชนซื้อชุดตรวจวัดออกซิเจนในเลือดที่ปลายนิ้วมาติดไว้ที่บ้าน เพื่อวัดระดับออกซิเจนในร่างกาย และตรวจว่าตนเองติดเชื้อโควิด 19 หรือไม่นั้น ทางสำนักงานคณะกรรมการอาหารและยา (อย.) กระทรวงสาธารณสุข ได้ตรวจสอบและชี้แจงว่าเครื่องตรวจวัดออกซิเจนในเลือดที่ปลายนิ้ว ไม่ใช่เครื่องมือที่ใช้ในการวินิจฉัยยืนยันการติดเชื้อโควิด 19 แต่ใช้ตรวจวัดระดับออกซิเจนในเลือดของร่างกายและอัตราการเต้นของหัวใจ เพื่อประเมินสภาวะผิดปกติของร่างกายหรือติดตามอาการของผู้ป่วย",False,covid-19
วิธีป้องกันโควิด 19 ด้วยการรักษาความชุ่มชื้นของเยื่อเมือกลำคอ,จากที่มีการแชร์ข้อความถึงวิธีการป้องกันเชื้อโควิด 19 ด้วยวิธีดื่มน้ำเยอะๆ เพื่อให้รักษาความชุ่มชื้นของเยื่อเมือกลำคอ เพราะถ้าเยื่อเมือกลำคอแห้ง เชื้อโรคจะเข้าสู่ร่างกายได้ ทางกรมควบคุมโรค กระทรวงสาธารณสุข ได้ชี้แจงว่า ปัจจุบันยังไม่มีข้อเท็จจริงทางการแพทย์ยืนยันเรื่องดังกล่าว และการติดเชื้อไม่เกี่ยวข้องกับการที่ลำคอแห้งหรือลำคอไม่แห้ง ,False,covid-19
อภ. จัดส่งยาฟาวิพิราเวียร์ จำนวน 25 ล้านเม็ด เพื่อรองรับการระบาดโรคโควิด 19,"ตามที่มีข้อมูลในสื่อสังคมออนไลน์ถึงประเด็นเรื่องอภ. จัดส่งยาฟาวิพิราเวียร์ จำนวน 25 ล้านเม็ด เพื่อรองรับการระบาดโรคโควิด 19 ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงกับองค์การเภสัชกรรม กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง

องค์การเภสัชกรรมได้มีการบริหารจัดการสำรอง “ยาฟาวิพิราเวียร์” (Favipiravir) เพื่อรองรับกับสถานการณ์การระบาดโรคโควิด 19 จำนวน 25 ล้านเม็ด โดยได้ดำเนินการจัดส่งกระจายตามการจัดสรรให้กับหน่วยบริการแม่ข่ายตามการจัดสรรของศูนย์ PHEOC อย่างต่อเนื่องทุกวันไม่เว้นวันหยุด หลังจากนั้นหน่วยงานแม่ข่ายจะทำการบริหารจัดการและกระจายให้แก่หน่วยบริการลูกข่ายในแต่ละพื้นที่ต่อไป  ",True,covid-19
สปสช. ร่วมมือกับแอปฯ กู๊ด ดอกเตอร์ และMorDee (หมอดี) เพื่อดูแลผู้ป่วยโควิด 19 กลุ่มสีเขียว ,"ตามที่มีการประชาสัมพันธ์ส่งต่อข้อมูลเรื่องสปสช. ร่วมมือกับแอปฯ กู๊ด ดอกเตอร์ และMorDee (หมอดี) เพื่อดูแลผู้ป่วยโควิด 19 กลุ่มสีเขียว ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยสำนักงานหลักประกันสุขภาพแห่งชาติ กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง

สปสช. จับมือ แอป “กู๊ด ดอกเตอร์” และแอป “MorDee (หมอดี)” ร่วมดูแลผู้ติดเชื้อโควิด 19 กลุ่มสีเขียว สิทธิบัตรทอง 30 บาท เฉพาะ กทม.และปริมณฑล รับการรักษาแบบ“ผู้ป่วยนอกและแยกกักตัวที่บ้าน” ผ่านบริการการแพทย์ทางไกล หากตรวจ ATK ผลเป็น 2 ขีด ลงทะเบียนเลือกเข้ารับบริการ เพื่อพบแพทย์ผ่านออนไลน์ ซักถามและจ่ายยาตามอาการ ให้คำแนะนำการใช้ยารักษาโควิด 19 พร้อมจัดส่งถึงบ้าน ฟรี ไม่เสียค่าใช้จ่าย รับบริการได้แล้ววันนี้",True,covid-19
กทม. เตรียมให้แต่ละเขตเปิดศูนย์พักคอย และแผนสำรองยาเพื่อรองรับผู้ติดเชื้อโควิด 19 ,"ตามที่มีข้อมูลในสื่อต่าง ๆ เกี่ยวกับประเด็นเรื่องกทม. เตรียมให้แต่ละเขตเปิดศูนย์พักคอย และแผนสำรองยาเพื่อรองรับผู้ติดเชื้อโควิด 19 ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยสำนักงานประชาสัมพันธ์ กรุงเทพมหานคร พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง

กทม. ได้เตรียมพร้อมศักยภาพสถานพยาบาลในสังกัดเพื่อรองรับผู้ป่วยโควิด 19 ที่อาจจะเพิ่มขึ้นมาอีกครั้งใน 2 – 3 วันข้างหน้า โดยเตรียมพร้อมทั้งระบบรับ – ส่งผู้ป่วยผ่านสายด่วนศูนย์เอราวัณ 1669 การสำรองยา การเตรียมเตียง โดยในพื้นที่ส่วนกลางขณะนี้มีจำนวนผู้ป่วยสูงขึ้นทำให้รพ. กลาง และรพ. ตากสินมีอัตราครองเตียงของผู้ป่วยหนาแน่น ดังนั้นผู้ป่วยที่อาศัยในพื้นที่ส่วนกลางของกทม. จะถูกส่งตัวไปรักษายังรพ. กทม. รอบนอก ซึ่งพร้อมในการดูแลต่อไป กรณีที่ประชาชนตรวจแล้วพบว่าติดเชื้อ หรือสงสัยว่าจะติดเชื้อให้ไปที่ศูนย์บริการสาธารณสุขในพื้นที่หรือคลินิกอบอุ่นใกล้บ้าน เพื่อรับยาตามอาการ และกลับไปดูแลตัวเองที่บ้าน แต่หากเกรงว่าจะนำไปติดที่บ้านก็ต้องเตรียมพร้อม CI ทุกเขตที่ Stand by ไว้ ก็ต้องพร้อมเปิดใช้งาน และเมื่ออาการหนัก ก็ให้โทรประสานสายด่วน 1669 เพื่อประเมินและนำส่งรพ. ให้",True,covid-19
กรมวิทย์ฯ เฝ้าระวังโควิดสายพันธ์ุ BA.4 – BA.5 แพร่เชื้อเร็ว และหลบภูมิฯ ระบาดพื้นที่ในไทย 51 %,กระทรวงสาธารณสุขเผยสัดส่วนโอมิครอน BA.4/BA.5 ในประเทศไทยเพิ่มขึ้น พบประมาณ 51% แต่ยังไม่พบความรุนแรงมากขึ้น ผู้ป่วยในโรงพยาบาลเพิ่มขึ้นอาจมาจากการติดเชื้อที่มากขึ้น ขณะที่สัดส่วน BA.4/BA.5 ในผู้ป่วยปอดอักเสบและใส่ท่อช่วยหายไม่ได้แตกต่างจากผู้ป่วยกลุ่มอื่น แม้กลุ่มตัวอย่างยังน้อย จึงขอให้โรงพยาบาลส่งตรวจมากขึ้น ย้ำสวมหน้ากาก ล้างมือ เว้นระยะห่าง ฉีดวัคซีนเข็มกระตุ้นช่วยสู้กับเชื้อได้,True,covid-19
หมอพร้อมเพิ่ม 2 ฟังก์ชันใหม่ ประเมินภาวะลองโควิดและตรวจสุขภาพใจ จริงหรือ,"ตามที่มีข้อมูลในสื่อต่าง ๆ เกี่ยวกับประเด็นเรื่องหมอพร้อมเพิ่ม 2 ฟังก์ชันใหม่ ประเมินภาวะลองโควิดและตรวจสุขภาพใจ ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยกรมการแพทย์ กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง
กระทรวงสาธารณสุข พัฒนาแพลตฟอร์ม “หมอพร้อม” เป็น Digital Health Platform ของประเทศไทย เพื่อให้บริการด้านสุขภาพดิจิทัลแก่ประชาชน ปัจจุบันมีการให้บริการข้อมูลเกี่ยวกับวัคซีนโควิด 19 การตรวจหาเชื้อโควิด 19 การออกเอกสารรับรองโควิดตามมาตรฐานสหภาพยุโรป และการออกใบรับรองแพทย์ดิจิทัล เป็นต้น โดยจะมีการพัฒนาอย่างต่อเนื่อง เพื่อให้แพลตฟอร์มหมอพร้อมมีความสมบูรณ์และบริการที่ครอบคลุมมากขึ้น ทั้งนี้ กระทรวงสาธารณสุขเห็นว่า ช่วงการแพร่ระบาดของโรคโควิด 19 ที่ผ่านมา ทำให้มีผู้ติดเชื้อเป็นจำนวนมาก ผู้ป่วยหลายคนที่รักษาหายแล้วยังเผชิญกับอาการป่วยจากโควิด 19 ที่หลงเหลืออยู่หรือภาวะ “ลองโควิด” ขณะที่บางส่วนได้รับผลกระทบทางด้านจิตใจ จึงพัฒนาฟังก์ชันในหมอพร้อมเพิ่ม",True,covid-19
บอร์ดสปสช. เตรียมยกเลิกระบบรักษาตัวที่บ้าน Home Isolation หากโควิดเข้าโรคประจำถิ่น,"ตามที่มีการเผยแพร่ข้อมูลเกี่ยวกับเรื่องบอร์ดสปสช. เตรียมยกเลิกระบบรักษาตัวที่บ้าน Home Isolation หากโควิดเข้าโรคประจำถิ่น ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยสำนักงานหลักประกันสุขภาพแห่งชาติ กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง

สปสช. เตรียมเสนอคณะกรรมการหลักประกันสุขภาพแห่งชาติ (บอร์ด สปสช.) ยกเลิกระบบการรักษาที่บ้าน เนื่องจากปัจจุบันโรคไม่รุนแรง และประชาชนหันมารักษาแบบผู้ป่วยนอกมากขึ้น แต่ขึ้นอยู่กับแนวทางการรักษาของกรมการแพทย์ด้วย ซึ่งสปสช. มีความพร้อมโดยเตรียมมาตรการทางการเงินให้สอดคล้องกับบริการที่เปลี่ยนไป และเป็นไปตามการดูแลผู้ป่วยโควิดหลังเข้าสู่โรคประจำถิ่น โดยผู้ที่ติดเชื้อโควิดจะได้รับการดูแลตามสิทธิสุขภาพของตน และไม่เสียค่าใช้จ่ายเหมือนเดิม เพราะแต่ละกองทุนก็ต้องเข้ามาดูแล",True,covid-19
คนไทยไม่ต้องยื่นใบรับรองฉีดวัคซีนโควิด 19 ก่อนเข้าญี่ปุ่น เนื่องจากไทยอยู่ในกลุ่มสีน้ำเงิน ,ตามที่มีการเผยแพร่ข้อมูลในสื่อออนไลน์เกี่ยวกับประเด็นเรื่องคนไทยไม่ต้องยื่นใบรับรองฉีดวัคซีนโควิด 19 ก่อนเข้าญี่ปุ่น เนื่องจากไทยอยู่ในกลุ่มสีน้ำเงิน ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงกับทางกรมสารนิเทศ กระทรวงการต่างประเทศ พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง,True,covid-19
รพ. เตรียมพร้อมกลับเข้าสู่ระบบรักษาปกติ เนื่องจากแนวโน้มผู้ป่วยโควิด 19 ดีขึ้น,ขณะนี้สถานการณ์เริ่มทรงตัว และมีการรักษาที่บ้านมากขึ้น ทำให้หลายสถานพยาบาลทยอยยุบวอร์ดโควิด 19 ลงและกลับมารักษาผู้ป่วยโรคอื่น ๆ และทำการรักษาผ่าตัดมากยิ่งขึ้น เช่น โรงพยาบาลเลิดสิน มีการรายงานว่า  ผู้ป่วยโควิด 19 ลดลง โดยเฉพาะในโรงพยาบาลสนามที่เตรียมเตียงไว้ 200 กว่าเตียง ตอนนี้มีผู้ป่วย เพียง 30-40 คน ที่ดูแลผู้ป่วยโควิดในกลุ่มสีเหลืองและสีแดง โดยตั้งแต่เมื่อวันที่ 1 พฤษภาคม ที่ผ่านมา โรงพยาบาลเลิดสินได้งดรับผู้ป่วยโควิด ที่เข้ารพ.สนาม และไปใช้รูปแบบการส่งต่อการรักษาผู้ป่วยตามสิทธิ์ คาดว่าภายใน 1-2 สัปดาห์นี้ จะมีการปรับการรักษาเข้าสู่ระบบปกติ  แต่อยู่ภายใต้เงื่อนไขไม่มีการระบาดโควิด 19 ที่รุนแรงหรือพบเชื้อกลายพันธุ์ เช่นเดียวกับสถานพยาบาลอื่นที่ได้มีการปรับลดการดูแลผู้ป่วยโควิด 19 ในโรงพยาบาลลง ซึ่งแต่ละโรงพยาบาลได้มีห้องไอซียูใช้รองรับผู้ป่วยทั่วไป แต่ยังมีการติดตามสถานการณ์โควิดอย่างต่อเนื่อง เนื่องจากขณะนี้ เริ่มพบเชื้อโควิดกลายพันธุ์ สายพันธุย่อยในบางประเทศที่ยังถูกระบุให้เป็นโรคติดต่ออันตรายอยู่,True,covid-19
