title,text,label,category
ครม. เห็นชอบจัดซื้อวัคซีนแอสตร้าเซนเนก้า เพิ่ม 4 แสนโดส,"ตามที่มีการเผยแพร่ข่าวสารในสื่อต่าง ๆ เกี่ยวกับประเด็นเรื่อง ครม. เห็นชอบจัดซื้อวัคซีนแอสตร้าเซนเนก้า เพิ่ม 4 แสนโดส ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดย กรมประชาสัมพันธ์ สำนักนายกรัฐมนตรี พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง
เมื่อวันที่ 5 ต.ค. 64 คณะรัฐมนตรี (ครม.) มีมติเห็นชอบให้กรมควบคุมโรค กระทรวงสาธารณสุข ดำเนินการจัดซื้อวัคซีนป้องกันโควิด-19 ของ AstraZeneca จากฮังการี จำนวน 400,000 โดส และมีมติเห็นชอบรับการสนับสนุนวัคซีน จากไอซ์แลนด์และเยอรมนี โดยไอซ์แลนด์มีความประสงค์ที่จะให้การสนับสนุนบริจาควัคซีนให้กับไทย โดยจะบริจาควัคซีน Pfizer จำนวน 100,000 โดส เยอรมนีจะให้การสนับสนุนบริจาควัคซีน AstraZeneca จำนวน 346,100 โดส",True,covid-19
ศูนย์ฉีดวัคซีนกลางบางซื่อ เปิดให้ประชาชนลงทะเบียนฉีดไฟเซอร์-โมเดอร์นาฟรี ผ่าน 4 เครือข่ายมือถือ ,"ตามที่มีการเผยแพร่ข้อมูลในสื่อต่างๆ ประเด็นเรื่อง ศูนย์ฉีดวัคซีนกลางบางซื่อ เปิดให้ประชาชนลงทะเบียนฉีดไฟเซอร์-โมเดอร์นาฟรี ผ่าน 4 เครือข่ายมือถือ ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดย กรมการแพทย์ กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง

ศูนย์ฉีดวัคซีนกลางบางซื่อปรับเปลี่ยนชนิดวัคซีนหลักที่ให้บริการในเข็มต่างๆ ดังนี้ เข็มที่ 1, 2, 3 เป็นชนิดวัคซีน Pfizer และ / หรือ Moderna ขึ้นอยู่กับชนิดวัคซีนที่ได้รับจัดสรรในแต่ละวัน โดยสำหรับผู้ที่ยังต้องการได้รับวัคซีนชนิด AstraZeneca หรือ Sinovac โปรดแจ้งเจ้าหน้าที่ก่อนรับบริการฉีดวัคซีน ทั้งนี้ ผู้รับบริการฉีดวัคซีนที่เป็นเด็กอายุ  12 – 18 ปี จะให้บริการเป็นชนิดวัคซีน Pfizer เท่านั้น เริ่มลงทะเบียนตั้งแต่ 26 พ.ย. เป็นต้นไป",True,covid-19
หากรับบริจาคเลือดจากผู้ที่ฉีดวัคซีนมา จะทำให้ได้รับผลจากวัคซีนดังกล่าวไปด้วย,กรณีที่มีการโพสต์ให้ข้อมูลระบุว่า หากคนที่ไม่เคยฉีดวัคซีน ได้รับบริจาคเลือดจากคนที่ได้รับวัคซีนมาแล้ว จะได้รับผลจากวัคซีน จากเลือดที่ได้รับบริจาคมาด้วยนั้น ทางกรมควบคุมโรค กระทรวงสาธารณสุข ได้ตรวจสอบโพสต์ดังกล่าวและชี้แจงว่า เลือดที่บริจาคจากผู้ที่ได้รับวัคซีนมาแล้ว ไม่สามารถช่วยสร้างภูมิคุ้มกันโควิด-19 หรือได้รับผลจากวัคซีนนั้นๆ ได้ เพราะวัคซีนไม่ได้มีผลกับการสร้างภูมิต้านทานในผู้ที่รับบริจาคเลือด เนื่องจากปริมาณเลือดที่นำไปใช้น้อยกว่าเลือดในร่างกายของผู้รับบริจาคมาก,False,covid-19
งดเดินทางไป 10 จังหวัด เพราะเป็นแหล่งติดต่อเชื้อโควิด19,"จากกรณีการส่งต่อข้อความที่ระบุว่างดเดินทางไป 10 จังหวัด ได้แก่ เชียงราย เชียงใหม่ แม่ฮ่องสอน ตาก กาญจนบุรี ราชบุรี เพชรบุรี ประจวบคีรีขันธ์ ชุมพร และระนอง เพราะเป็นแหล่งติดต่อเชื้อโควิด19 นั้น ทางกรมควบคุมโรค กระทรวงสาธารณสุข ได้ตรวจสอบเรื่องดังกล่าวและชี้แจงข้อเท็จจริงถึงประเด็นนี้ว่า เป็นการนำข้อมูลเก่า ซึ่งเป็นข่าวปลอมเมื่อเดือนธันวาคม 2563 กลับมาแชร์ซ้ำอีกครั้ง ทั้งนี้ยังไม่มีการประกาศเตือนห้ามเดินทางไปยังพื้นที่เสี่ยงใด ๆ โดยขณะนี้กรมควบคุมโรค ได้มีการเข้มงวดเรื่องการตรวจ เฝ้าระวังอย่างละเอียดมากขึ้น หากพบความเสี่ยงจะดำเนินการตามขั้นตอนอย่างเคร่งครัดและรัดกุม ทั้งการจัดเตรียมสถานที่สังเกตอาการ รวมถึงทำความสะอาดฆ่าเชื้อพื้นที่ ซึ่งสามารถกระทำได้ภายในระยะเวลาอันสั้น จึงยังไม่มีการประกาศปิดพื้นที่ หรือจังหวัดใดในประเทศไทยตามที่กล่าวอ้าง
",False,covid-19
วัคซีนโควิด-19 เป็นอาวุธชีวภาพที่ใช้ฆ่าคนทางอ้อม คนที่ฉีดจะมีชีวิตไม่ยืนยาว,จากกรณีการส่งต่อข้อมูลเกี่ยวกับวัคซีนป้องกันโควิด-19 โดยระบุเพิ่มเติมไปด้วยว่าวัคซีนที่ฉีดเข้าร่างกาย จะทำปฏิกิริยาให้ร่างกายแย่ทีละส่วน คนที่ฉีดจะมีชีวิตไม่ยืนยาว เพราะวัคซีนเข้าไปทำลายระบบอวัยวะภายใน ให้เสื่อมทีละอย่าง นี่คือสงครามโลกที่ไม่ใช้อาวุธ แต่ใช้วัคซีนทำลายล้างคนทั่วโลกนั้น ทาง Xinhua Thai ได้ชี้แจงว่า ไวรัสโควิด-19 ตอนนี้จากข้อมูลข่าวสารทั่วโลก คาดว่าเป็นเกิดตามธรรมชาติ แพร่จากสัตว์สู่มนุษย์ ยังไม่มีหลักฐานว่าได้ถูกสร้างจากการวิจัยอาวุธชีวภาพ และยังไม่มีหลักฐานทางวิชาการ หรือทฤษฎีใดๆ ที่สามารถนำมายืนยันได้ชัดเจน,False,covid-19
ผลิตภัณฑ์ W VIT-C ช่วยเสริมภูมิคุ้มกัน ต้านโควิด-19,กรณีผลิตภัณฑ์ W VIT-C ที่ใช้ข้อความแสดงสรรพคุณว่าช่วยเสริมภูมิคุ้มกัน ต้านโควิด-19 ได้นั้น ทางสำนักงานคณะกรรมการอาหารและยา ได้ตรวจสอบแล้วพบว่า ผลิตภัณฑ์ดังกล่าวขออนุญาตเป็นผลิตภัณฑ์เสริมอาหาร ในชื่อ ดับเบิ้ลยู วิท-ซี (ผลิตภัณฑ์เสริมอาหาร) W Vit-C (Dietary Supplement Product) เลข อย. 11-1-10063-5-0006 ซึ่งในการยื่นขออนุญาตไม่มีการยื่นข้อมูลประสิทธิผลในการเสริมภูมิคุ้มกัน และต้านโควิด-19 ตามที่กล่าวอ้างแต่อย่างใดทั้งนี้ ผลิตภัณฑ์เสริมอาหารไม่มีผลในการบำบัด บรรเทา หรือรักษาโรค และต้องแสดงคำเตือนดังกล่าวบนฉลาก,False,covid-19
สธ. พร้อมฉีดวัคซีนบูสเตอร์ให้ผู้ที่ฉีดซิโนแวค เริ่ม 24 ก.ย. แจ้งนัดคิวผ่านหมอพร้อมและ SMS,"อธิบดีกรมควบคุมโรค กระทรวงสาธารณสุข กล่าวถึงสถานการณ์ของโรคโควิด 19 ว่า ภาพรวมขณะนี้ดีขึ้น ประชาชนสามารถใช้ชีวิตวิถีใหม่อยู่กับสถานการณ์ของโรคโควิด 19 ได้อย่างเคร่งครัดตามมาตรการป้องกันตนขั้นสูงสุดแบบครอบจักรวาล เช่น การสวมหน้ากากอนามัย ล้างมือ รักษาระยะห่าง งดไปในสถานที่แออัด เป็นต้น ส่วนการฉีดวัคซีนโควิด 19 ตั้งแต่วันที่ 28 กพ. – 16 กันยายน 2564 ฉีดวัคซีนรวม 43,342,103 โดส โดยฉีดครบ 2 เข็ม จำนวน 14,285,995 โดส และฉีดเข็มที่ 1 ไปแล้ว จำนวน 28,436,015 โดส ซึ่งฉีดได้ประมาณ 9 แสนโดสต่อวัน พร้อมทั้งเร่งรัดให้ฉีดวัคซีนเข็มที่ 1 ให้ได้ ร้อยละ 50 อย่างช้าภายในสิ้นเดือนตุลาคมนี้ ตามเป้าของกระทรวงสาธารณสุข

โดยกระทรวงสาธารณสุข เตรียมแผนระดมพลังฉีดวัคซีนโควิด 19 ให้ประชาชน 1 ล้านโดสเป็นอย่างน้อยในทุกเข็ม ในวันมหิดล วันที่ 24 กันยายน 2564 เพื่อถวายเป็นพระราชกุศลแด่องค์สมเด็จพระมหิตลาธิเบศรอดุลยเดชวิกรม พระบรมราชชนก พระบิดาแห่งการแพทย์แผนปัจจุบันของไทย ตามนโยบายของรัฐมนตรีว่าการกระทรวงสาธารณสุขและปลัดกระทรวงสาธารณสุข จึงขอเชิญชวนให้ประชาชนที่ยังไม่ได้ฉีด ขอให้รีบรับบริการฉีดวัคซีนที่สถานบริการใกล้บ้า",True,covid-19
 สเปรย์พ่นปากฟ้าทะลายโจร ตราวี เฟรช สามารถป้องกันเชื้อไวรัสโควิด-19 ลงปอดได้,"กรณีที่ผลิตภัณฑ์วี เฟรช เม้าท์ สเปรย์ โฆษณาสรรพคุณของผลิตภัณฑ์ว่า สามารถป้องกันเชื้อไวรัสโควิด-19 ลงปอดได้นั้น ทางสำนักงานคณะกรรมการอาหารและยา กระทรวงสาธารณสุข ได้ตรวจสอบและชี้แจงว่า ผลิตภัณฑ์วี เฟรช เม้าท์ สเปรย์ V FRESH MOUTH SPRAY ผลิตโดย บ. บิวตี้ คอสเมต จก. จดแจ้งไว้ว่าเป็นเครื่องสำอาง ประเภทสเปรย์ระงับกลิ่นปาก ใบรับจดแจ้งเลขที่ 65-1-6400022581

ผลิตภัณฑ์นี้เป็นเครื่องสำอาง ใช้เพื่อระงับกลิ่นปาก ไม่มีผลในการป้องกันเชื้อไวรัสโควิด-19 ลงปอดได้ หากผู้บริโภคหลงเชื่อซื้อผลิตภัณฑ์ดังกล่าวมาใช้ เพื่อหวังผลในการป้องกันเชื้อไวรัสโควิด-19 ลงปอด อาจเสียโอกาสในการรักษา ควรไปพบแพทย์เพื่อรับการวินิจฉัยและรับการรักษาที่ถูกต้อง",False,covid-19
ด.ต. ปริวัติ นามลา เสียชีวิตหลังฉีดวัคซีนเข็ม 2 ได้เพียง 1 สัปดาห์​,"กรณีการแชร์ข่าวที่ระบุว่า ดาบตำรวจอายุ 40 ปี มีโรคเบาหวาน ความดัน ฉีดวัคซีนเข็มที่ 2 ได้ 1 สัปดาห์ ก็เสียชีวิตในเครื่องแบบ ที่ภูเวียง ขอนแก่น ทางตำรวจภูธรจังหวัดขอนแก่น สำนักงานตำรวจแห่งชาติ ได้ตรวจสอบข้อเท็จจริงและชี้แจงว่า เป็นข้อมูลที่ไม่ถูกต้อง ทําให้ผู้ได้รับข้อมูลข่าวสารเข้าใจผิด สร้างความหวาดกลัวและสับสนให้กับประชาชนที่กําลังจะเข้ารับการฉีดวัคซีน

โดยแพทย์ประจําโรงพยาบาลภูเวียง ได้ชันสูตรพลิกศพ และบันทึกสาเหตุการเสียชีวิตว่า “เกิดจากหัวใจวายเฉียบพลัน” เนื่องจากผู้เสียชีวิตมีโรคประจําตัวคือ เป็นโรคเบาหวาน โรคความดันโลหิตสูง อีกทั้งกรณีการฉีดวัคซีนป้องกันโควิด-19 ด.ต.ปริวัติฯ ได้รับการฉีดวัคซีนซิโนแวค ครบ 2 เข็ม ตั้งแต่วันที่ 14 ก.ค. 64 ที่ผ่านมา รวมระยะเวลาหลังจากได้รับการฉีดวัคซีนประมาณ 2 เดือน ซึ่งไม่ใช่สาเหตุการเสียชีวิตจากการฉีดวัคซีนแต่อย่างใด

ส่วนผู้โพสต์ในกลุ่มไลน์ใช้ชื่อว่า “ร.ต.ท.โกศล ชัยนอก จากการตรวจสอบของ สภ.ภูเวียง พบว่า ร.ต.ท.โกศล ชัยนอก เป็นเจ้าหน้าที่ตํารวจรับราชการอยู่ ที่ สน.มักกะสัน เพื่อให้ได้ข้อเท็จจริงในการดําเนินการตามกฎหมายกับผู้ที่เกี่ยวข้อง สภ.ภูเวียง จึงแจ้งไปยัง ผกก.สน.มักกะสัน เพื่อแจ้ง ให้ ร.ต.ท.โกศลฯ เดินทางมาพบพนักงานสอบสวนเพื่อสอบสวนรายละเอียดหาข้อเท็จจริงในการดําเนินการตามกฎหมายต่อไป
",False,covid-19
 ผลิตภัณฑ์กระชายขาวพลัสดี สามารถยับยั้งการเพิ่มจำนวนเซลล์ไวรัสโควิด-19,"กรณีผลิตภัณฑ์กระชายขาวพลัสดี โฆษณาสรรพคุณของผลิตภัณฑ์ว่า สามารถยับยั้งการเพิ่มจำนวนเซลล์ไวรัสโควิด-19 ได้นั้น ทางสำนักงานคณะกรรมการอาหารและยา กระทรวงสาธารณสุขได้ตรวจสอบและชี้แจงข้อเท็จจริงว่า ผลิตภัณฑ์ดังกล่าวขออนุญาตเป็นผลิตภัณฑ์เสริมอาหาร ในชื่อ ผลิตภัณฑ์เสริมอาหาร สารสกัดกระชายขาว พลัส ดี KRACHAY KHAW EXTRACT PLUS D DIETARY SUPPLEMENT PRODUCT เลข อย. 13-2-06463-5-0077 ซึ่งในการยื่นขออนุญาต ไม่มีการยื่นข้อมูลประสิทธิผลในการ เพิ่มภูมิคุ้มกัน ยับยั้งการเพิ่มจำนวนเซลล์ไวรัสโควิด-19 และลดการติดเชื้อ ตามที่กล่าวอ้างแต่อย่างใด

ทั้งนี้ ผลิตภัณฑ์เสริมอาหารไม่มีผลในการบำบัด บรรเทา หรือรักษาโรคและต้องแสดงคำเตือนดังกล่าวบนฉลาก และหากผู้ป่วยหลงเชื่อซื้อผลิตภัณฑ์ดังกล่าวมารับประทาน เพื่อหวังผลในการเพิ่มภูมิคุ้มกันยับยั้งการเพิ่มจำนวนเซลล์ไวรัสโควิด-19 และลดการติดเชื้อ อาจเสียเงินเปล่า เสียโอกาสในการรักษา และอาจเสียชีวิตได้ ควรไปพบแพทย์เพื่อรับการตรวจวินิจฉัยและการรักษาที่ถูกต้อง",False,covid-19
อย. รับรองฟ้าทะลายโจร เข้าบัญชียาหลักแห่งชาติ รักษาโควิด-19,"คณะอนุกรรมการพัฒนาบัญชียาหลักแห่งชาติด้านสมุนไพร ได้มีประชุมครั้งที่ 6/2564 เมื่อวันที่ 27 พฤษภาคม 2564 และมีมติคัดเลือกรายการสมุนไพรจำนวน 2 รายการ คือ ยาสารสกัดจากฟ้าทะลายโจร และยาจากผงฟ้าทะลายโจร เพื่อใช้กับผู้ป่วยโรคโควิด-19 ภายใต้เงื่อนไขดังนี้
1. ให้ใช้กับผู้ป่วยโควิด-19 ที่มีความรุนแรงน้อย เพื่อลดอาการของโรคที่รุนแรง
2. เฉพาะผลิตภัณฑ์สำเร็จรูปที่มีการควบคุมปริมาณ andrographolide
3. รับประทานในขนาดยาที่มีปริมาณ andrographolide 180 มิลลิกรัมต่อวัน โดยแบ่งให้รับประทานวันละ 3 ครั้ง
4. ใช้ได้โดยผู้ประกอบวิชาชีพเวชกรรม
5. มีการติดตามประเมินประสิทธิผล และความปลอดภัยหลังการใช้อย่างเป็นระบบ
ซึ่งได้มีการออกประกาศในราชกิจจานุเบกษาแล้วและมีผลใช้บังคับตั้งแต่วันที่ 5 มิถุนายน พ.ศ. 2564 เป็นต้นมา",True,covid-19
รับประทานใบป่าช้าเหงาผสมน้ำผึ้ง ช่วยรักษาโควิด-19 ได้,"จากคลิปวิดีโอที่กล่าวว่ารับประทานใบป่าช้าเหงาผสมน้ำผึ้ง สามารถช่วยรักษาคนที่ติดเชื้อโควิด-19 ได้นั้น ทางกรมการแพทย์แผนไทยและการแพทย์ทางเลือก กระทรวงสาธารณสุข ได้ตรวจสอบเรื่องดังกล่าวและชี้แจงว่า ขณะนี้ยังไม่พบการศึกษาวิจัยใด ๆ ที่พบว่าใบป่าช้าเหงา หรือใบหนานเฉาเหว่ย ช่วยรักษาโควิด-19 และห้ามผู้ป่วยโรคโควิด-19 รักษาด้วยวิธีการนี้อย่างเด็ดขาด เนื่องจากยังขาดข้อมูลด้านประสิทธิผลและความปลอดภัย ประกอบกับโรคโควิด-19 เป็นโรคติดต่อที่ร้ายแรง ผู้ป่วยต้องอยู่ในความดูแลของบุคลากรทางการแพทย์เท่านั้น ไม่ควรใช้สมุนไพรโดยข่าวลือที่เชื่อต่อกันมา โดยขาดข้อมูลหลักฐานเชิงประจักษ์ เนื่องจากอาจเป็นอันตรายถึงแก่ชีวิตได้

ซึ่งใบป่าช้าเหงา หรือ ใบหนานเฉาเหว่ย เป็นสมุนไพรที่มีรสขมเย็น จัดอยู่ในพืชตระกูลเดียวกับพญายอ ฟ้าทะลายโจร ช่วยลดการอักเสบ อาการปวด จากการสืบค้นข้อมูลพบว่าใบป่าช้าเหงา มีการใช้ในการแพทย์พื้นบ้านทั่วไปทั้งในทวีปแอฟริกา อเมริกา จีน และทางภาคเหนือของประเทศไทย โดยใช้รักษาโรคได้หลากหลาย การแพทย์พื้นบ้านภาคเหนือ ใช้เข้าตำรับยารักษาโรคเรื้อรัง เช่น โรคขาง โรคสาน (โรคที่มีก้อนเนื้อผิดปกติเกิดขึ้นในร่างกาย) และใช้แก้พิษ เชื่อกันว่าเป็นสมุนไพรที่ทำให้คนเสียชีวิตจากโรคเรื้อรังลดลง จนเป็นที่มาของชื่อ “ป่าช้าเหงา” หรือในภาษาเหนือเรียก “ป่าเฮ่วหมอง” ซึ่งการรับประทานที่หมอพื้นบ้านแนะนำ เพื่อควบคุมระดับน้ำตาลในเลือด และในผู้ที่เป็นความดันโลหิตสูงคือ ใบสด (ขนาดใหญ่) ให้กินวันละ 1 ใบ กินบ้างหยุดบ้าง เช่น วันเว้นวัน หรือ 2-3 วัน/ครั้ง ติดต่อไม่เกิน 1 เดือน และมีการศึกษาด้านเภสัชเวทของหนานเฉาเหว่ย มหาวิทยาลัยขอนแก่น ซึ่งการศึกษาวิจัยฤทธิ์ทางชีวภาพเพื่อสนับสนุนประโยชน์ทางยา ได้แก่ ฤทธิ์ต้านมาลาเรีย ฤทธิ์ฆ่าเชื้อแบคทีเรีย ฤทธิ์ในการถ่ายพยาธิ ฤทธิ์ต้านมะเร็งและความเป็นพิษต่อเซลล์ ฤทธิ์ต้านการเจริญพันธุ์ ฤทธิ์ยับยั้งการจับตัวของลิ่มเลือด ฤทธิ์ต้านการอักเสบ ฤทธิ์ต้านออกซิเดชั่น ฤทธิ์ในการป้องกันตับ และฤทธิ์ต้านเบาหวาน",False,covid-19
16 ก.ย.นี้ แอปเป๋าตังเปิดให้ ปชช.กลุ่มเสี่ยงรับ ATK ฟรี ,รองเลขาธิการสำนักงานหลักประกันสุขภาพแห่งชาติ (สปสช.) ในฐานะโฆษก สปสช. กล่าวว่า ตามที่รัฐบาลมอบหมายให้ สปสช. เร่งกระจาย ATK (Antigen Test Kit) จำนวน 8.5 ล้านชุด ให้กับประชาชนกลุ่มเสี่ยง เพื่อใช้ในการตรวจโควิด-19 โดย สปสช. ขณะนี้ได้เร่งประสานกับหน่วยงานที่เกี่ยวข้อง ทั้งกระทรวงสาธารณสุข กรุงเทพมหานคร สภาเภสัชกรรมเพื่อแจกที่ร้านยา รวมถึงหน่วยงานและแกนนำในชุมชน เพื่อกระจายให้กับประชาชนที่เป็นกลุ่มเปราะบาง ทั้งนี้ในส่วนของการกระจาย ATK ผ่านหน่วยบริการ จากข้อมูลที่รายงานในที่ประชุม สปสช. เพื่อติดตาม ขณะนี้มีหน่วยบริการได้ทยอยส่งข้อมูลความต้องการ ATK มายัง สปสช. แล้ว ล่าสุดอยู่ที่ 1.6 ล้านชุด จากหน่วยบริการ 150 แห่ง และในวันนี้จะมีการส่งข้อมูลเพิ่มเติมเข้ามาอย่างต่อเนื่อง รวมถึงในส่วนของการแจกในชุมชน อย่างไรก็ตามด้วยหลายจังหวัดที่เกิดคลัสเตอร์โควิด-19 ระบาดขึ้นอีก ทำให้มีการขอ ATK เพิ่มเติมเข้ามา ซึ่ง สปสช.จะมีการพิจารณาจัดสรรต่อไป,True,covid-19
พบเชื้อไวรัสโคโรนาสายพันธุ์ใหม่กำลังระบาดในไทย ข่าวปลอม สร้างความหวาดกลัวให้แก่ประชาชน,"โดยกระทรวงสาธารณสุข ได้ชี้แจงถึงเรื่องนี้ว่า ขณะนี้ยังไม่มีการระบาดของไวรัสโคโรนาสายพันธุ์ใหม่ ประเทศไทยมีมาตรการเฝ้าระวังคัดกรองผู้ป่วยที่เดินทางมาจากประเทศจีนตั้งแต่วันที่ 3 มกราคม พ.ศ.2563 ณ ท่าอากาศยานนานาชาติสุวรรณภูมิ ดอนเมือง ภูเก็ต และเชียงใหม่ รวมทั้งมีการเฝ้าระวังที่โรงพยาบาลรัฐและเอกชน ส่วนข่าวที่พบหญิงนักท่องเที่ยวจีน วัย 61 ปี ติดเชื้อไวรัสโคโรนาสายพันธุ์ใหม่จำนวน 1 รายนั้น ขณะนี้หายดีไม่มีไข้ พร้อมเดินทางกลับประเทศ และยังไม่พบผู้ป่วยเพิ่มในประเทศไทย

ด้านนายอนุทินได้ย้ำชัดว่าไม่มีการระบาดของโรคดังกล่าวในประเทศไทยแน่นอน กระทรวงสาธารณสุขมีศักยภาพ มีความพร้อม มีมาตรฐานการตรวจวินิจฉัย และระบบการรักษาพยาบาลในระดับสากล มีการประสานงานใกล้ชิดกับองค์การอนามัยโลก หน่วยงานด้านโรคติดเชื้อระดับสากลและทุกหน่วยงานที่เกี่ยวข้อง",False,covid-19
ล่าสุดกรุงเทพติดเชื้อไวรัสโคโรนา 5 ราย,"จากข่าวที่บอกว่าพบผู้ติดเชื้อไวรัสโคโรนา ที่ กรุงเทพฯ 5 ราย กรมควบคุมโรค ให้ข้อมูลว่าไม่เป็นความจริงแต่อย่างใด ขณะนี้พบผู้ป่วยที่มีการยืนยันแล้วว่าติดเชื้อจากต่างประเทศ จำนวน 14 ราย (กลับบ้านแล้ว 5 ราย อีก 9 รายนอนโรงพยาบาล) และไม่มีผู้ป่วยติดเชื้อในประเทศไทย ข้อมูลณ วันที่ 29 ม.ค. 62

และขอแจ้งเตือนประชาชนที่ต้องอยู่ในกลุ่มคนหนาแน่น หรือพื้นที่เสี่ยงต่อการสัมผัสโรค ให้หมั่นล้างมือด้วยน้ำและสบู่ หากไม่สะดวกให้ใช้เจลล้างมือ ทั้งก่อนกินอาหารและหลังจากเข้าส้วม พร้อมสวมหน้ากากอนามัยป้องกัน ลดการสัมผัสและแพร่กระจายของเชื้อโรค",False,covid-19
สธ. เพิ่มสายด่วน 02-590-4111 ให้คำปรึกษา คัดกรองอาการผู้ป่วยโควิดกักตัวที่บ้าน,กระทรวงสาธารณสุขเพิ่มช่องทางให้คำปรึกษา คัดกรองอาการผู้ติดเชื้อโควิด 19 ที่กักตัวที่บ้าน และประสานส่งต่อหากมีอาการรุนแรงขึ้น ผ่านสายด่วน COVID Watch 02-590-4111 ให้เข้าสู่ระบบได้รวดเร็วยิ่งขึ้น เพื่อสร้างความมั่นใจ ลดความวิตกกังวล และแบ่งเบาภาระสายด่วน 1330 โดยดร.สาธิต ปิตุเตชะ รัฐมนตรีช่วยว่าการกระทรวงสาธารณสุข ได้ให้สัมภาษณ์ภายหลังตรวจเยี่ยม ศูนย์สายด่วนผู้พิทักษ์อนามัย COVID Watch,True,covid-19
ตรวจโควิด-19 เชิงรุกกว่า 369 ชุมชนในกรุงเทพ,กรุงเทพมหานคร ได้ร่วมกับชมรมแพทย์ชนบท กระทรวงสาธารณสุข สำนักงานหลักประกันสุขภาพแห่งชาติ และเครือข่ายภาคประชาชน จัดทีมปฏิบัติการกู้ภัยโควิด-19 กทม.และปริมณฑล จำนวน 41 ทีม ลงพื้นที่ชุมชนให้บริการตรวจค้นหาผู้ป่วยโควิด-19 เชิงรุก ด้วยชุดตรวจ Antigen Test kit หรือ ATK พร้อมให้บริการคัดกรองอาการผู้ป่วยเบื้องต้นเพื่อนำเข้าสู่ระบบการรักษาที่เหมาะสม แจกยาฟ้าทะลายโจรและยาฟาวิพิราเวียร์ เพื่อให้ผู้ป่วยได้ใช้ในการดูแลรักษาตนเอง และให้บริการวัคซีนสำหรับกลุ่มเสี่ยง,True,covid-19
คลายล็อกพื้นที่ควบคุมสูงสุดและเข้มงวด 4 จังหวัด ให้นั่งทานอาหารในร้านได้ถึง 3 ทุ่ม ,ในที่ประชุมศูนย์บริหารสถานการณ์แพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 หรือ ศบค. มีมติปรับพื้นที่ควบคุมสูงสุดและเข้มงวด (สีแดงเข้ม) จาก 6 จังหวัด เหลือแค่ 4 จังหวัด คือ กทม. นนทบุรี ปทุมธานี และสมุทรปราการ โดยได้มีการผ่อนคลายให้สามารถนั่งทานอาหารในร้านได้ ไม่เกิน 25% คือ โต๊ะ 4 คน นั่งได้ 1 คน และเปิดได้ไม่เกินเวลา 21.00 น. สั่งกลับบ้านได้ไม่เกินเวลา 23.00 น. ซึ่งผู้ประกอบการต้องจัดให้มีมาตรการคัดกรองผู้เกี่ยวข้อง การจจัดระเบียบผู้เข้าใช้บริการ และการเว้นระยะห่างตามคำแนะนำ และมาตรการที่ทางราชการกำหนด แต่ยังคงห้ามจัดกิจกรรมรวมคนมากกว่า 20 คน ห้ามใช้อาคารสถานที่เพื่อจัดการเรียนการสอน,True,covid-19
สธ. อนุมัติ ให้วอล์กอินรับบริการฉีดวัคซีนโควิด-19 ได้แล้วทุกจังหวัด,"ในที่ประชุมคณะกรรมการวัคซีนแห่งชาติ ครั้งที่ 2/2564 คณะกรรมการวัคซีนแห่งชาติได้รับทราบนโยบายของรัฐบาลในการจัดหาและให้บริการวัคซีนโควิด-19 ให้เพียงพอกับคนไทยทุกคน และผู้อาศัยอยู่ในประเทศไทยใน 3 แนวทาง คือ
1. การเพิ่มจำนวนวัคซีนจากเป้าหมายเดิมที่กำหนดไว้ 100 ล้านโดส เป็น 150 ล้านโดส
2. การเร่งทำงานเชิงรุกเพื่อเจรจากับผู้ผลิตหลายรายมากขึ้น เพิ่มโอกาสในการได้รับวัคซีนเพิ่มขึ้นและเร็วขึ้น
3. การปรับแนวทางการฉีดวัคซีน โดยเร่งปูพรมฉีดวัคซีนเข็มแรกให้ประชาชนจำนวนมากที่สุด ช่วยลดโอกาสรับเชื้อ ลดความรุนแรงและการเสียชีวิต ดังนั้นจึงต้องลดอุปสรรคการเข้าถึงวัคซีน จึงให้มีการเข้าถึงทั้งรูปแบบการนัดผ่านหมอพร้อม ผ่านองค์กรต่างๆ ที่นำบุคลากรมาฉีดเป็นกลุ่ม และการเดินเข้ามารับวัคซีน ดำเนินการทั่วประเทศ โดยจังหวัดไหนพร้อมสามารถดำเนินการได้ทันที",True,covid-19
